user,item,rank,test_year
1689,59,1401.0,2009
1689,1155,1686.0,2009
1690,55,177.0,2009
1690,8589,1326.0,2009
1690,4704,676.0,2009
1690,3198,1495.0,2009
1690,3057,400.0,2009
1690,1243,3504.0,2009
1690,980,509.0,2009
1690,546,1369.0,2009
1690,9737,,2009
1690,535,224.0,2009
1690,430,872.0,2009
1690,300,3333.0,2009
1690,298,3315.0,2009
1690,289,3433.0,2009
1690,89,3451.0,2009
1690,67,3.0,2009
1690,58,3211.0,2009
1690,16061,,2009
1690,906,3402.0,2009
1690,532,,2009
1690,526,,2009
1690,689,,2009
1699,157,92.0,2009
1699,378,57.0,2009
1699,2976,,2009
1699,2252,1259.0,2009
1700,159,3574.0,2009
1700,11667,,2009
1700,962,3348.0,2009
1700,13956,,2009
1702,554,2991.0,2009
1702,562,2646.0,2009
1702,1412,33.0,2009
1702,3774,1728.0,2009
1705,207,45.0,2009
1705,227,465.0,2009
1705,228,2597.0,2009
1705,438,3503.0,2009
1705,562,2643.0,2009
1705,1376,,2009
1705,1517,132.0,2009
1705,1755,3409.0,2009
1705,11460,,2009
1706,80,1117.0,2009
1706,2101,842.0,2009
1706,5332,,2009
1706,8390,,2009
1706,404,,2009
1706,2804,,2009
1707,221,3428.0,2009
1707,234,3407.0,2009
1707,429,585.0,2009
1707,436,3350.0,2009
1707,707,3571.0,2009
1707,735,433.0,2009
1707,854,98.0,2009
1707,868,3535.0,2009
1707,1369,1341.0,2009
1707,2339,158.0,2009
1707,2786,3445.0,2009
1707,982,2262.0,2009
1707,1249,844.0,2009
1707,5844,1217.0,2009
1709,3892,253.0,2009
1709,5237,90.0,2009
1709,15675,,2009
1709,227,464.0,2009
1709,72,2796.0,2009
1709,1414,552.0,2009
1709,1416,1118.0,2009
1709,16170,,2009
1711,16207,,2009
1711,13371,,2009
1711,1075,291.0,2009
1711,3057,2157.0,2009
1711,569,818.0,2009
1711,1164,191.0,2009
1711,89,10.0,2009
1719,10672,,2009
1723,57,75.0,2009
1723,1123,2655.0,2009
1723,1130,943.0,2009
1723,1175,2028.0,2009
1723,6151,2203.0,2009
1723,9143,,2009
1723,13595,,2009
1723,13953,,2009
1723,16323,,2009
1723,16328,,2009
1723,16330,,2009
1725,157,3128.0,2009
1728,1061,188.0,2009
1728,1085,2699.0,2009
1728,1213,2719.0,2009
1731,16364,,2009
1732,16370,,2009
1734,190,2106.0,2009
1734,1596,2274.0,2009
1734,1180,2476.0,2009
1734,912,,2009
1734,498,145.0,2009
1734,3320,2878.0,2009
1734,5615,2188.0,2009
1734,327,3427.0,2009
1734,321,3041.0,2009
1734,295,67.0,2009
1734,537,139.0,2009
1734,681,2667.0,2009
1734,493,79.0,2009
1734,257,3560.0,2009
1734,482,,2009
1734,2783,,2009
1734,462,3197.0,2009
1734,294,3532.0,2009
1734,468,3314.0,2009
1741,157,128.0,2009
1741,1097,731.0,2009
1743,209,3531.0,2009
1743,498,145.0,2009
1743,1044,895.0,2009
1743,1181,1098.0,2009
1743,1196,1847.0,2009
1743,2967,2505.0,2009
1743,779,66.0,2009
1744,16412,,2009
1745,816,1258.0,2009
1745,1195,256.0,2009
1745,2840,864.0,2009
1745,8464,,2009
1745,2608,,2009
1745,13430,264.0,2009
1745,2051,242.0,2009
1752,58,3221.0,2009
1752,65,3557.0,2009
1752,2086,49.0,2009
1752,2101,203.0,2009
1752,6930,3504.0,2009
1752,7324,,2009
1752,8390,,2009
1752,8589,1325.0,2009
1752,10738,2252.0,2009
1752,16442,,2009
1755,16459,,2009
1755,766,,2009
1759,496,,2009
1759,6621,,2009
1759,514,,2009
1759,10508,,2009
1759,1119,2851.0,2009
1760,1974,3115.0,2009
1760,85,743.0,2009
1760,173,56.0,2009
1760,198,3363.0,2009
1760,614,118.0,2009
1760,993,1388.0,2009
1760,5890,916.0,2009
1762,16524,,2009
1764,16533,,2009
1766,699,,2009
1766,292,23.0,2009
1769,424,1433.0,2009
1769,292,23.0,2009
1771,455,2001.0,2009
1771,536,116.0,2009
1771,360,800.0,2009
1771,1182,140.0,2009
1773,89,3463.0,2009
1773,310,349.0,2009
1773,318,1945.0,2009
1779,407,289.0,2009
1779,755,511.0,2009
1779,3456,,2009
1779,3788,1991.0,2009
1779,16629,,2009
1779,16634,,2009
1779,16639,,2009
1780,693,,2009
1780,528,,2009
1780,908,2698.0,2009
1780,3397,,2009
1781,193,278.0,2009
1781,511,3292.0,2009
1781,6678,1687.0,2009
1781,16647,,2009
1781,565,1250.0,2009
1782,4611,,2009
1782,333,71.0,2009
1782,2521,2466.0,2009
1782,5421,2538.0,2009
1782,302,285.0,2009
1783,498,145.0,2009
1783,1412,33.0,2009
1783,212,461.0,2009
1783,614,118.0,2009
1783,1639,3270.0,2009
1788,802,,2009
1792,1639,3274.0,2009
1792,1426,2957.0,2009
1792,7056,1546.0,2009
1792,5660,1891.0,2009
1792,3481,3511.0,2009
1792,3475,1584.0,2009
1792,3470,2302.0,2009
1792,2855,1602.0,2009
1792,2787,2365.0,2009
1792,2786,3445.0,2009
1792,8815,,2009
1792,176,1784.0,2009
1792,868,3530.0,2009
1792,732,410.0,2009
1792,728,1646.0,2009
1792,585,2798.0,2009
1792,583,1530.0,2009
1792,212,462.0,2009
1792,1369,1342.0,2009
1792,13123,,2009
1792,227,464.0,2009
1792,735,432.0,2009
1792,5844,1218.0,2009
1792,2342,3335.0,2009
1793,1075,17.0,2009
1794,16701,,2009
1794,16703,,2009
1794,493,38.0,2009
1796,1246,193.0,2009
1801,2691,1788.0,2009
1806,8027,,2009
1809,383,1954.0,2009
1809,1874,3510.0,2009
1809,230,3566.0,2009
1809,481,2740.0,2009
1809,1041,,2009
1809,924,86.0,2009
1816,16840,,2009
1816,1553,,2009
1816,1755,3414.0,2009
1816,1795,116.0,2009
1816,3670,2424.0,2009
1816,4208,,2009
1816,5441,1084.0,2009
1816,6137,3515.0,2009
1816,6472,,2009
1816,11484,,2009
1816,12021,,2009
1818,429,585.0,2009
1821,528,,2009
1830,1145,1192.0,2009
1830,207,45.0,2009
1830,234,3405.0,2009
1830,903,2184.0,2009
1830,932,187.0,2009
1830,1044,894.0,2009
1830,2544,3386.0,2009
1832,425,1487.0,2009
1840,5662,2381.0,2009
1840,1147,,2009
1845,51,3552.0,2009
1845,157,128.0,2009
1845,386,2679.0,2009
1845,689,,2009
1845,724,3190.0,2009
1845,959,3569.0,2009
1845,1518,,2009
1845,4031,,2009
1845,17008,,2009
1846,227,466.0,2009
1846,2265,3531.0,2009
1846,212,463.0,2009
1846,461,797.0,2009
1846,475,14.0,2009
1846,691,596.0,2009
1846,679,,2009
1846,157,127.0,2009
1848,5210,,2009
1850,289,1033.0,2009
1850,55,2291.0,2009
1850,3570,750.0,2009
1850,3288,,2009
1850,2523,3560.0,2009
1850,2022,2612.0,2009
1850,1464,1073.0,2009
1850,1047,2215.0,2009
1850,1001,446.0,2009
1850,911,116.0,2009
1850,906,3245.0,2009
1850,886,2938.0,2009
1850,679,,2009
1850,674,651.0,2009
1850,530,651.0,2009
1850,352,,2009
1850,323,3254.0,2009
1850,296,444.0,2009
1850,295,492.0,2009
1850,265,3426.0,2009
1850,89,1005.0,2009
1850,67,4.0,2009
1850,8718,3213.0,2009
1850,17077,,2009
1852,2044,182.0,2009
1852,701,3166.0,2009
1852,17083,,2009
1852,5249,,2009
1852,1432,,2009
1853,440,3424.0,2009
1860,841,733.0,2009
1860,918,41.0,2009
1860,937,284.0,2009
1860,947,2753.0,2009
1860,1257,,2009
1860,1522,,2009
1860,1527,1505.0,2009
1860,5585,541.0,2009
1860,17174,,2009
1860,17178,,2009
1860,17179,,2009
1865,17229,,2009
1865,17232,,2009
1865,1704,3110.0,2009
1865,17233,,2009
1865,7463,,2009
1865,1099,2920.0,2009
1865,17225,,2009
1865,17227,,2009
1868,163,1.0,2009
1868,706,2946.0,2009
1868,917,3540.0,2009
1869,789,165.0,2009
1869,3503,1981.0,2009
1872,540,2598.0,2009
1874,2921,156.0,2009
1874,1943,857.0,2009
1874,3132,2913.0,2009
1874,5191,,2009
1874,10561,,2009
1874,17294,,2009
1874,5883,,2009
1875,154,399.0,2009
1875,697,2455.0,2009
1875,222,2807.0,2009
1875,3714,,2009
1875,4205,,2009
1875,17305,,2009
1875,65,2171.0,2009
1875,3258,1943.0,2009
1875,423,1188.0,2009
1875,615,2719.0,2009
1875,757,3334.0,2009
1875,1983,2568.0,2009
1879,3627,,2009
1879,707,3567.0,2009
1879,614,1.0,2009
1879,1131,1.0,2009
1879,440,3399.0,2009
1879,1412,2476.0,2009
1879,3940,2348.0,2009
1879,1119,2650.0,2009
1879,233,78.0,2009
1879,227,27.0,2009
1879,226,1323.0,2009
1879,220,1895.0,2009
1879,198,4.0,2009
1879,163,145.0,2009
1879,230,336.0,2009
1879,1118,2395.0,2009
1879,1980,1295.0,2009
1879,154,1.0,2009
1879,3238,2524.0,2009
1879,5423,,2009
1879,2624,1322.0,2009
1879,1873,634.0,2009
1879,959,3215.0,2009
1879,1413,1928.0,2009
1879,11760,,2009
1879,512,3533.0,2009
1879,250,3188.0,2009
1879,238,1185.0,2009
1879,188,2589.0,2009
1879,1186,32.0,2009
1879,17329,,2009
1879,1622,,2009
1882,17333,,2009
1882,17336,,2009
1882,17338,,2009
1882,17341,,2009
1882,17361,,2009
1882,17371,,2009
1882,17357,,2009
1882,2059,2541.0,2009
1882,17368,,2009
1882,17370,,2009
1883,6155,,2009
1887,944,342.0,2009
1887,1119,1356.0,2009
1887,1726,481.0,2009
1887,2003,1046.0,2009
1887,2006,2410.0,2009
1887,4613,,2009
1887,7902,1874.0,2009
1887,8695,,2009
1887,13935,2741.0,2009
1887,14391,,2009
1887,17401,,2009
1887,7802,,2009
1887,17405,,2009
1889,163,1.0,2009
1889,6362,,2009
1889,5172,1246.0,2009
1889,4784,3519.0,2009
1889,4675,1467.0,2009
1889,4251,3482.0,2009
1889,4180,1940.0,2009
1889,3888,,2009
1889,3774,1726.0,2009
1889,3481,3509.0,2009
1889,2787,2365.0,2009
1889,2343,2445.0,2009
1889,2265,3522.0,2009
1889,1413,3354.0,2009
1889,1412,32.0,2009
1889,1372,2922.0,2009
1889,607,3207.0,2009
1889,599,1425.0,2009
1889,562,2637.0,2009
1889,227,464.0,2009
1889,8794,,2009
1889,16138,,2009
1894,291,25.0,2009
1894,317,,2009
1898,302,3457.0,2009
1898,544,,2009
1898,909,2260.0,2009
1898,9567,,2009
1898,674,1486.0,2009
1900,159,3.0,2009
1903,97,3394.0,2009
1905,17507,,2009
1907,17508,,2009
1907,17519,,2009
1907,15083,,2009
1907,6585,,2009
1907,17529,,2009
1907,2673,52.0,2009
1907,17523,,2009
1907,17520,,2009
1907,1156,34.0,2009
1907,17513,,2009
1907,17524,,2009
1907,748,9.0,2009
1907,17525,,2009
1907,17527,,2009
1907,17510,,2009
1907,1832,,2009
1909,3739,914.0,2009
1911,227,3185.0,2009
1911,8707,2359.0,2009
1911,17536,,2009
1911,5544,,2009
1911,863,3196.0,2009
1911,1510,26.0,2009
1911,3057,109.0,2009
1911,8710,412.0,2009
1911,17535,,2009
1911,17538,,2009
1911,17539,,2009
1911,526,,2009
1914,250,2306.0,2009
1914,9825,1204.0,2009
1914,197,1106.0,2009
1914,8837,1005.0,2009
1914,9824,,2009
1914,10847,,2009
1914,11124,,2009
1914,11667,,2009
1914,13621,,2009
1914,15027,,2009
1914,17562,,2009
1914,17563,,2009
1914,17564,,2009
1914,17565,,2009
1914,17566,,2009
1914,17567,,2009
1914,17568,,2009
1914,8111,1901.0,2009
1914,7266,,2009
1914,17570,,2009
1914,4073,1423.0,2009
1914,227,466.0,2009
1914,511,3286.0,2009
1914,562,2639.0,2009
1914,715,1985.0,2009
1914,728,1645.0,2009
1914,734,2919.0,2009
1914,1239,163.0,2009
1914,1425,692.0,2009
1914,1639,3261.0,2009
1914,2629,2826.0,2009
1914,2633,685.0,2009
1914,2842,2515.0,2009
1914,2864,3169.0,2009
1914,2871,,2009
1914,2894,1893.0,2009
1914,17569,,2009
1914,4196,,2009
1919,969,3427.0,2009
1920,9343,,2009
1925,486,3546.0,2009
1925,758,1398.0,2009
1925,1185,663.0,2009
1925,1868,,2009
1925,6414,,2009
1930,390,1811.0,2009
1930,8396,,2009
1930,15290,,2009
1930,17653,,2009
1930,17659,,2009
1930,17665,,2009
1930,17667,,2009
1930,12801,,2009
1930,17655,,2009
1930,6994,,2009
1930,8397,,2009
1930,17662,,2009
1930,17663,,2009
1930,17668,,2009
1930,17671,,2009
1935,779,3347.0,2009
1935,2959,,2009
1936,439,301.0,2009
1936,3747,3501.0,2009
1936,227,465.0,2009
1941,1672,2283.0,2009
1941,3370,,2009
1941,6534,,2009
1941,17786,,2009
1941,1502,1042.0,2009
1944,2379,1612.0,2009
1947,748,10.0,2009
1947,88,1731.0,2009
1947,210,3460.0,2009
1947,488,509.0,2009
1947,969,68.0,2009
1947,1075,196.0,2009
1947,1104,2644.0,2009
1947,1131,150.0,2009
1947,1239,160.0,2009
1947,3109,1068.0,2009
1947,1376,,2009
1947,703,,2009
1947,1118,775.0,2009
1951,5305,,2009
1951,17851,,2009
1951,298,57.0,2009
1951,4184,1954.0,2009
1951,4802,,2009
1951,6773,1512.0,2009
1951,10955,,2009
1951,4199,1574.0,2009
1951,17849,,2009
1955,210,3462.0,2009
1961,17899,,2009
1961,307,2324.0,2009
1961,686,,2009
1962,2271,146.0,2009
1963,296,3303.0,2009
1963,349,3376.0,2009
1963,344,712.0,2009
1963,323,3132.0,2009
1963,302,3453.0,2009
1963,298,3321.0,2009
1963,1459,3508.0,2009
1963,1694,2537.0,2009
1963,294,3537.0,2009
1963,292,23.0,2009
1963,291,3541.0,2009
1963,289,3437.0,2009
1963,288,1951.0,2009
1963,265,2009.0,2009
1963,295,66.0,2009
1963,892,,2009
1963,1121,3164.0,2009
1963,67,3.0,2009
1964,424,102.0,2009
1964,1090,1289.0,2009
1965,239,246.0,2009
1965,349,2.0,2009
1965,601,2642.0,2009
1965,17915,,2009
1965,707,3487.0,2009
1965,257,2.0,2009
1965,686,,2009
1965,262,2328.0,2009
1968,614,3521.0,2009
1968,856,2364.0,2009
1968,922,1158.0,2009
1969,475,14.0,2009
1969,1959,,2009
1969,10552,,2009
1969,11758,,2009
1969,17926,,2009
1969,17929,,2009
1969,249,,2009
1969,267,838.0,2009
1969,1636,3325.0,2009
1969,1640,1311.0,2009
1969,2906,1959.0,2009
1972,964,689.0,2009
1972,17955,,2009
1972,12868,,2009
1973,291,10.0,2009
1973,299,43.0,2009
1973,1001,257.0,2009
1973,67,1.0,2009
1973,641,1035.0,2009
1974,1406,585.0,2009
1974,88,3461.0,2009
1974,396,790.0,2009
1974,1044,112.0,2009
1974,2459,1874.0,2009
1975,1969,93.0,2009
1975,1967,,2009
1975,3520,193.0,2009
1975,17972,,2009
1975,17973,,2009
1975,10002,,2009
1975,17970,,2009
1976,17986,,2009
1976,17979,,2009
1981,7122,,2009
1982,16595,,2009
1982,14560,,2009
1982,5604,,2009
1983,701,3167.0,2009
1986,1358,2698.0,2009
1986,932,3531.0,2009
1988,790,260.0,2009
1988,802,,2009
1989,18037,,2009
1989,18048,,2009
1989,18052,,2009
1989,18056,,2009
1989,6250,828.0,2009
1989,18032,,2009
1989,18041,,2009
1989,15675,,2009
1989,18029,,2009
1990,2915,2968.0,2009
1990,1967,,2009
1990,1952,3104.0,2009
1990,1959,,2009
1993,425,1487.0,2009
1993,18085,,2009
1993,18082,,2009
1993,18081,,2009
1993,18080,,2009
1993,17898,,2009
1993,17744,,2009
1993,15345,,2009
1993,14221,,2009
1993,18087,,2009
1993,12548,,2009
1993,8965,,2009
1993,8676,,2009
1993,3057,401.0,2009
1993,2407,3464.0,2009
1993,2264,,2009
1993,1632,3342.0,2009
1993,898,89.0,2009
1993,446,,2009
1993,9319,,2009
1993,18088,,2009
2000,1444,3175.0,2009
2000,2919,2041.0,2009
2000,545,,2009
2000,18127,,2009
2000,644,,2009
2003,1745,1188.0,2009
2003,12330,,2009
2003,1376,,2009
2006,18195,,2009
2006,18194,,2009
2007,383,315.0,2009
2007,3445,,2009
2009,163,1.0,2009
2009,227,465.0,2009
2009,440,3422.0,2009
2009,857,73.0,2009
2009,1424,855.0,2009
2009,1609,585.0,2009
2009,2632,2772.0,2009
2015,2381,2919.0,2009
2016,18250,,2009
2016,58,1315.0,2009
2016,18249,,2009
2016,18248,,2009
2016,18245,,2009
2016,18244,,2009
2016,18242,,2009
2016,18241,,2009
2016,18238,,2009
2016,18237,,2009
2016,18236,,2009
2016,18233,,2009
2016,16324,,2009
2016,15671,,2009
2016,15058,,2009
2016,7810,,2009
2016,4401,,2009
2016,4316,96.0,2009
2016,2711,2236.0,2009
2016,18251,,2009
2016,18254,,2009
2016,18229,,2009
2017,9766,2342.0,2009
2019,4177,1085.0,2009
2019,1383,3041.0,2009
2019,8244,1445.0,2009
2019,9195,,2009
2019,8729,,2009
2019,18268,,2009
2019,4487,,2009
2019,1768,3207.0,2009
2019,65,3535.0,2009
2019,1243,510.0,2009
2019,333,157.0,2009
2019,1553,,2009
2019,14185,,2009
2019,9724,,2009
2019,991,3155.0,2009
2019,8724,,2009
2019,18265,,2009
2019,542,99.0,2009
2019,18264,,2009
2019,18269,,2009
2019,228,1553.0,2009
2019,8592,3416.0,2009
2019,12957,,2009
2019,8047,,2009
2020,198,3366.0,2009
2020,295,67.0,2009
2020,2351,,2009
2021,55,177.0,2009
2021,681,2673.0,2009
2021,289,3442.0,2009
2021,290,1467.0,2009
2021,292,23.0,2009
2021,523,2222.0,2009
2021,325,279.0,2009
2021,461,796.0,2009
2021,18270,,2009
2021,691,596.0,2009
2021,528,,2009
2021,296,3295.0,2009
2021,686,,2009
2021,915,,2009
2021,2020,,2009
2021,89,3453.0,2009
2021,907,1420.0,2009
2021,1450,,2009
2021,386,2671.0,2009
2021,466,,2009
2022,191,3173.0,2009
2022,333,64.0,2009
2022,377,3538.0,2009
2022,486,3543.0,2009
2022,726,2237.0,2009
2022,1470,3468.0,2009
2022,2080,1440.0,2009
2022,6006,1959.0,2009
2024,1001,227.0,2009
2024,1151,91.0,2009
2024,4116,,2009
2025,864,1609.0,2009
2025,1131,49.0,2009
2027,471,53.0,2009
2027,293,225.0,2009
2027,1047,601.0,2009
2027,6600,1272.0,2009
2027,4773,,2009
2027,324,3511.0,2009
2027,1043,3443.0,2009
2029,18320,,2009
2030,18333,,2009
2030,18328,,2009
2030,632,1026.0,2009
2030,10613,828.0,2009
2030,18329,,2009
2030,1790,91.0,2009
2030,14245,,2009
2030,7456,,2009
2030,73,,2009
2030,6756,699.0,2009
2030,18332,,2009
2030,11020,,2009
2030,17981,,2009
2030,18330,,2009
2030,71,1252.0,2009
2030,697,2106.0,2009
2030,1747,279.0,2009
2030,4232,,2009
2030,4931,,2009
2030,1736,493.0,2009
2030,13503,,2009
2030,18327,,2009
2030,18331,,2009
2030,444,30.0,2009
2031,3397,,2009
2037,67,3.0,2009
2037,1601,2993.0,2009
2037,257,3570.0,2009
2039,715,2461.0,2009
2039,171,229.0,2009
2040,344,712.0,2009
2041,511,3567.0,2009
2042,533,4.0,2009
2042,930,2232.0,2009
2042,6249,3041.0,2009
2042,614,118.0,2009
2042,707,3571.0,2009
2042,2346,2567.0,2009
2046,190,4.0,2009
2046,233,1.0,2009
2052,18434,,2009
2053,2963,1479.0,2009
2055,16,1132.0,2009
2055,18444,35.0,2009
2055,18442,,2009
2055,16206,,2009
2055,9144,,2009
2055,5079,2582.0,2009
2055,18447,,2009
2055,1000,1322.0,2009
2055,1083,903.0,2009
2055,504,53.0,2009
2055,487,2534.0,2009
2055,463,2528.0,2009
2055,18,2400.0,2009
2055,875,734.0,2009
2055,18448,,2009
2055,51,3542.0,2009
2055,3454,,2009
2055,1001,225.0,2009
2055,5670,3194.0,2009
2055,1914,2270.0,2009
2055,300,3329.0,2009
2055,1810,449.0,2009
2055,407,286.0,2009
2061,161,1691.0,2009
2061,326,94.0,2009
2061,6429,,2009
2061,257,12.0,2009
2061,295,33.0,2009
2061,314,54.0,2009
2061,317,,2009
2061,349,25.0,2009
2061,386,781.0,2009
2066,1249,237.0,2009
2066,1704,1329.0,2009
2066,4156,,2009
2066,5610,,2009
2066,9637,,2009
2066,18518,,2009
2067,1541,2427.0,2009
2067,4170,,2009
2067,8462,,2009
2067,15054,,2009
2067,18545,,2009
2067,18542,,2009
2068,676,,2009
2069,316,3545.0,2009
2069,6298,2078.0,2009
2069,378,3536.0,2009
2069,190,12.0,2009
2069,97,3351.0,2009
2071,67,3.0,2009
2071,11219,,2009
2071,11084,135.0,2009
2071,4697,,2009
2071,2396,,2009
2071,18556,,2009
2071,913,462.0,2009
2071,788,1614.0,2009
2071,525,3438.0,2009
2071,18557,,2009
2071,310,347.0,2009
2071,161,1951.0,2009
2071,294,3538.0,2009
2071,295,66.0,2009
2071,329,1411.0,2009
2071,320,2681.0,2009
2071,289,3434.0,2009
2071,7846,,2009
2071,5249,,2009
2071,3503,1974.0,2009
2071,3498,3506.0,2009
2071,2064,,2009
2071,301,3083.0,2009
2071,2395,,2009
2071,2023,2840.0,2009
2071,1475,3374.0,2009
2071,1430,,2009
2071,2391,3154.0,2009
2071,13743,,2009
2076,542,59.0,2009
2076,1763,3052.0,2009
2078,13351,126.0,2009
2081,234,3407.0,2009
2081,430,877.0,2009
2081,733,2630.0,2009
2081,1412,33.0,2009
2081,1424,857.0,2009
2081,2614,216.0,2009
2081,4064,1675.0,2009
2083,18599,,2009
2085,18615,,2009
2088,89,3463.0,2009
2090,18632,,2009
2090,1231,3274.0,2009
2090,1534,1204.0,2009
2094,89,3463.0,2009
2094,18659,,2009
2094,14043,,2009
2094,12686,,2009
2094,5651,,2009
2094,5266,1301.0,2009
2094,5032,3383.0,2009
2094,3584,,2009
2094,2439,426.0,2009
2094,2436,,2009
2094,1462,,2009
2094,1459,3510.0,2009
2094,1447,439.0,2009
2094,464,577.0,2009
2094,461,796.0,2009
2094,364,463.0,2009
2094,356,756.0,2009
2094,344,708.0,2009
2094,300,3334.0,2009
2094,291,3539.0,2009
2094,18661,,2009
2094,18663,,2009
2095,18682,,2009
2096,755,512.0,2009
2096,1075,198.0,2009
2096,203,3520.0,2009
2096,234,3405.0,2009
2096,436,3349.0,2009
2096,859,1757.0,2009
2096,2346,2567.0,2009
2096,3109,1072.0,2009
2096,197,1103.0,2009
2096,237,307.0,2009
2096,3739,2747.0,2009
2096,867,2018.0,2009
2099,18710,,2009
2099,7060,222.0,2009
2099,18707,,2009
2099,407,276.0,2009
2099,18714,,2009
2099,3352,,2009
2099,6004,1010.0,2009
2099,17956,,2009
2099,5191,,2009
2099,18706,,2009
2099,18716,,2009
2099,18713,,2009
2099,6046,,2009
2099,17294,,2009
2099,13816,,2009
2099,8232,,2009
2099,18715,,2009
2099,6336,,2009
2099,18712,,2009
2100,1111,,2009
2100,8322,,2009
2100,13978,,2009
2100,6658,,2009
3,101,,2010
3,128,,2010
3,130,,2010
3,134,,2010
3,106,,2010
5,200,3252.0,2010
5,216,,2010
5,197,2524.0,2010
6,243,,2010
6,244,,2010
9,373,,2010
9,410,,2010
12,72,12.0,2010
12,499,1186.0,2010
12,500,1570.0,2010
12,501,282.0,2010
12,502,,2010
12,505,,2010
12,506,1346.0,2010
12,507,271.0,2010
12,508,,2010
12,509,2292.0,2010
12,510,3344.0,2010
12,511,577.0,2010
12,512,3576.0,2010
12,513,,2010
12,514,2615.0,2010
12,515,3331.0,2010
12,516,642.0,2010
12,518,260.0,2010
12,519,824.0,2010
12,520,,2010
12,498,10.0,2010
12,496,2593.0,2010
12,497,4908.0,2010
12,494,3961.0,2010
12,189,1635.0,2010
12,230,4855.0,2010
12,288,4965.0,2010
12,344,4088.0,2010
12,377,4887.0,2010
12,405,2537.0,2010
12,495,,2010
12,466,4745.0,2010
12,486,103.0,2010
12,407,3516.0,2010
12,488,1484.0,2010
12,489,3355.0,2010
12,490,1864.0,2010
12,491,3849.0,2010
12,492,197.0,2010
12,493,295.0,2010
12,487,4792.0,2010
12,522,4836.0,2010
12,503,4131.0,2010
12,378,152.0,2010
12,521,,2010
12,517,4949.0,2010
12,504,3146.0,2010
12,300,4614.0,2010
12,191,4199.0,2010
12,333,3974.0,2010
16,346,,2010
16,668,,2010
16,657,,2010
16,647,,2010
16,644,752.0,2010
16,678,,2010
16,636,,2010
16,643,,2010
16,645,,2010
16,677,,2010
16,650,,2010
16,655,,2010
16,656,,2010
16,667,,2010
16,635,,2010
16,648,,2010
16,640,,2010
20,752,3891.0,2010
21,796,,2010
23,72,167.0,2010
25,352,1300.0,2010
25,292,1.0,2010
27,976,,2010
27,961,255.0,2010
31,1067,,2010
32,441,84.0,2010
32,1093,1201.0,2010
32,1094,4726.0,2010
32,1095,,2010
32,1103,1427.0,2010
33,1109,665.0,2010
38,65,4914.0,2010
38,229,4973.0,2010
38,982,3198.0,2010
38,182,2713.0,2010
40,1316,,2010
41,954,2754.0,2010
41,1261,4851.0,2010
41,1341,,2010
41,1365,,2010
41,1373,,2010
41,1362,,2010
41,1347,,2010
43,1398,3724.0,2010
43,1405,1435.0,2010
43,80,4749.0,2010
43,1409,775.0,2010
43,227,4769.0,2010
43,475,8.0,2010
43,377,4902.0,2010
43,1410,1382.0,2010
43,757,4533.0,2010
43,1396,3405.0,2010
43,65,4904.0,2010
43,154,1995.0,2010
43,1408,4173.0,2010
43,207,789.0,2010
43,1395,,2010
43,1404,,2010
43,64,65.0,2010
43,88,3358.0,2010
45,1428,,2010
45,288,4986.0,2010
45,802,4895.0,2010
46,352,1017.0,2010
46,701,30.0,2010
46,292,3820.0,2010
46,295,3115.0,2010
46,464,4881.0,2010
47,182,2713.0,2010
47,498,10.0,2010
47,523,2704.0,2010
47,525,354.0,2010
47,540,4913.0,2010
47,680,2864.0,2010
47,681,1842.0,2010
47,686,1145.0,2010
47,701,29.0,2010
47,475,8.0,2010
47,790,4620.0,2010
47,903,4977.0,2010
47,908,2164.0,2010
47,972,2516.0,2010
47,1037,,2010
47,1458,,2010
47,1459,3972.0,2010
47,1460,,2010
47,1461,,2010
47,794,456.0,2010
47,469,4880.0,2010
47,466,4752.0,2010
47,465,1654.0,2010
47,257,1109.0,2010
47,288,4967.0,2010
47,289,4375.0,2010
47,292,3808.0,2010
47,293,28.0,2010
47,294,41.0,2010
47,298,2490.0,2010
47,299,4928.0,2010
47,300,4625.0,2010
47,310,4953.0,2010
47,317,4364.0,2010
47,318,12.0,2010
47,325,4523.0,2010
47,333,3984.0,2010
47,344,4086.0,2010
47,455,4898.0,2010
47,456,4817.0,2010
47,461,4774.0,2010
47,464,4855.0,2010
47,1462,4560.0,2010
47,1463,4721.0,2010
48,67,4955.0,2010
48,180,3390.0,2010
48,227,4772.0,2010
48,265,1302.0,2010
48,283,3401.0,2010
48,295,3116.0,2010
48,1464,3751.0,2010
48,1465,,2010
48,1467,,2010
49,701,4958.0,2010
49,1491,,2010
49,1489,876.0,2010
49,1443,,2010
49,913,538.0,2010
49,907,3870.0,2010
49,461,4901.0,2010
49,314,2180.0,2010
49,1501,1308.0,2010
49,289,1672.0,2010
49,288,132.0,2010
49,166,1180.0,2010
49,310,4876.0,2010
49,1499,,2010
49,1106,3273.0,2010
49,89,28.0,2010
49,312,3346.0,2010
49,40,1102.0,2010
49,306,3707.0,2010
49,1486,662.0,2010
49,1400,795.0,2010
49,1481,,2010
51,163,23.0,2010
51,503,4159.0,2010
51,707,17.0,2010
51,1104,4945.0,2010
51,1360,4756.0,2010
51,1412,4971.0,2010
51,918,1420.0,2010
53,89,3.0,2010
53,300,4066.0,2010
57,1670,,2010
57,779,4627.0,2010
57,704,2747.0,2010
57,1185,4911.0,2010
